,target
14084,34.0
14085,124.0
14086,151.0
14087,125.0
14088,73.0
14089,44.0
14090,131.0
14091,152.0
14092,141.0
14093,131.0
14094,153.0
14095,87.0
14096,178.0
14097,183.0
14098,159.0
14099,68.0
14100,95.0
14101,112.0
14102,57.0
14103,77.0
14104,14.0
14105,72.0
14106,63.0
14107,51.0
14108,43.0
14109,9.0
14110,19.0
14111,52.0
14112,23.0
14113,9.0
14114,10.0
14115,28.0
14116,69.0
14117,58.0
14118,52.0
14119,39.0
14120,60.0
14121,19.0
14122,30.0
14123,15.0
14124,16.0
14125,15.0
14126,38.0
14127,53.0
14128,57.0
14129,13.0
14130,24.0
14131,28.0
14132,33.0
14133,57.0
14134,13.0
14135,12.0
14136,19.0
14137,14.0
14138,10.0
14139,7.0
14140,9.0
14141,10.0
14142,13.0
14143,11.0
14144,10.0
14145,12.0
14146,28.0
14147,31.0
14148,14.0
14149,9.0
14150,11.0
14151,12.0
14152,13.0
14153,17.0
14154,25.0
14155,29.0
14156,19.0
14157,14.0
14158,27.0
14159,8.0
14160,14.0
14161,15.0
14162,15.0
14163,11.0
14164,11.0
14165,16.0
14166,19.0
14167,10.0
14168,16.0
14169,23.0
14170,30.0
14171,33.0
14172,37.0
14173,36.0
14174,34.0
14175,11.0
14176,13.0
14177,12.0
14178,8.0
14179,9.0
14180,14.0
14181,16.0
14182,10.0
14183,42.0
14184,42.0
14185,89.0
14186,122.0
14187,149.0
14188,102.0
14189,160.0
14190,159.0
14191,89.0
14192,59.0
14193,72.0
14194,72.0
14195,34.0
14196,59.0
14197,65.0
14198,112.0
14199,46.0
14200,89.0
14201,55.0
14202,85.0
14203,117.0
14204,93.0
14205,55.0
14206,97.0
14207,34.0
14208,65.0
14209,85.0
14210,63.0
14211,80.0
14212,54.0
14213,53.0
14214,57.0
14215,58.0
14216,57.0
14217,55.0
14218,57.0
14219,61.0
14220,62.0
14221,55.0
14222,57.0
14223,61.0
14224,68.0
14225,59.0
14226,59.0
14227,70.0
14228,57.0
14229,55.0
14230,57.0
14231,63.0
14232,65.0
14233,70.0
14234,89.0
14235,76.0
14236,59.0
14237,68.0
14238,74.0
14239,80.0
14240,87.0
14241,102.0
14242,99.0
14243,89.0
14244,85.0
14245,93.0
14246,65.0
14247,65.0
14248,70.0
14249,80.0
14250,80.0
14251,80.0
14252,80.0
14253,93.0
14254,105.0
14255,104.0
14256,92.0
14257,107.0
14258,97.0
14259,124.0
14260,151.0
14261,132.0
14262,104.0
14263,119.0
14264,124.0
14265,129.0
14266,114.0
14267,149.0
14268,151.0
14269,155.0
14270,99.0
14271,89.0
14272,110.0
14273,134.0
14274,147.0
14275,137.0
14276,122.0
14277,132.0
14278,93.0
14279,61.0
14280,55.0
14281,200.0
14282,170.0
14283,208.0
14284,241.0
14285,189.0
14286,198.0
14287,253.0
14288,183.0
14289,268.0
14290,288.0
14291,169.0
14292,114.0
14293,176.0
14294,214.0
14295,190.0
14296,244.0
14297,192.0
14298,197.0
14299,154.0
14300,164.0
14301,137.0
14302,175.0
14303,226.0
14304,171.0
14305,142.0
14306,179.0
14307,221.0
14308,262.0
14309,50.0
14310,30.0
14311,38.0
14312,99.0
14313,153.0
14314,102.0
14315,53.0
14316,132.0
14317,139.0
14318,154.0
14319,63.0
14320,117.0
14321,171.0
14322,162.0
14323,164.0
14324,85.0
14325,55.0
14326,53.0
14327,99.0
14328,76.0
14329,53.0
14330,107.0
14331,107.0
14332,152.0
14333,181.0
14334,50.0
14335,76.0
14336,112.0
14337,137.0
14338,137.0
14339,72.0
14340,89.0
14341,102.0
14342,72.0
14343,95.0
14344,25.0
14345,70.0
14346,85.0
14347,82.0
14348,74.0
14349,42.0
14350,65.0
14351,127.0
14352,57.0
14353,72.0
14354,95.0
14355,149.0
14356,74.0
14357,61.0
14358,38.0
14359,76.0
14360,72.0
14361,99.0
14362,99.0
14363,59.0
14364,76.0
14365,70.0
14366,38.0
14367,30.0
14368,50.0
14369,55.0
14370,80.0
14371,80.0
14372,72.0
14373,42.0
14374,50.0
14375,70.0
14376,57.0
14377,91.0
14378,78.0
14379,61.0
14380,57.0
14381,42.0
14382,68.0
14383,42.0
14384,63.0
14385,78.0
14386,78.0
14387,61.0
14388,65.0
14389,59.0
14390,59.0
14391,46.0
14392,72.0
14393,61.0
14394,76.0
14395,99.0
14396,104.0
14397,80.0
14398,70.0
14399,104.0
14400,97.0
14401,56.0
14402,101.0
14403,132.0
14404,93.0
14405,81.0
14406,127.0
14407,113.0
14408,131.0
14409,137.0
14410,102.0
14411,82.0
14412,82.0
14413,81.0
14414,77.0
14415,81.0
14416,122.0
14417,88.0
14418,89.0
14419,95.0
14420,102.0
14421,162.0
14422,155.0
14423,123.0
14424,113.0
14425,97.0
14426,91.0
14427,96.0
14428,79.0
14429,96.0
14430,106.0
14431,100.0
14432,127.0
14433,103.0
14434,109.0
14435,118.0
14436,111.0
14437,102.0
14438,128.0
14439,135.0
14440,109.0
14441,98.0
14442,125.0
14443,93.0
14444,112.0
14445,73.0
14446,76.0
14447,78.0
14448,86.0
14449,101.0
14450,82.0
14451,82.0
14452,78.0
14453,79.0
14454,126.0
14455,73.0
14456,89.0
14457,76.0
14458,67.0
14459,93.0
14460,84.0
14461,79.0
14462,79.0
14463,110.0
14464,82.0
14465,95.0
14466,114.0
14467,63.0
14468,82.0
14469,80.0
14470,79.0
14471,71.0
14472,73.0
14473,72.0
14474,87.0
14475,46.0
14476,55.0
14477,65.0
14478,72.0
14479,54.0
14480,72.0
14481,80.0
14482,13.0
14483,8.0
14484,14.0
14485,29.0
14486,10.0
14487,20.0
14488,23.0
14489,15.0
14490,22.0
14491,23.0
14492,16.0
14493,28.0
14494,22.0
14495,10.0
14496,21.0
14497,15.0
14498,18.0
14499,37.0
14500,53.0
14501,43.0
14502,31.0
14503,13.0
14504,14.0
14505,21.0
14506,19.0
14507,18.0
14508,14.0
14509,18.0
14510,20.0
14511,57.0
14512,62.0
14513,48.0
14514,10.0
14515,12.0
14516,16.0
14517,16.0
14518,16.0
14519,9.0
14520,13.0
14521,103.0
14522,92.0
14523,97.0
14524,157.0
14525,46.0
14526,27.0
14527,49.0
14528,70.0
14529,81.0
14530,69.0
14531,45.0
14532,21.0
14533,25.0
14534,33.0
14535,88.0
14536,53.0
14537,67.0
14538,50.0
14539,59.0
14540,90.0
14541,53.0
14542,117.0
14543,115.0
14544,32.0
14545,25.0
14546,25.0
14547,53.0
14548,93.0
14549,124.0
14550,123.0
14551,101.0
14552,41.0
14553,56.0
14554,79.0
14555,79.0
14556,96.0
14557,158.0
14558,158.0
14559,36.0
14560,98.0
14561,120.0
14562,91.0
14563,67.0
14564,25.0
14565,21.0
14566,19.0
14567,25.0
14568,18.0
14569,22.0
14570,12.0
14571,52.0
14572,186.0
14573,129.0
14574,157.0
14575,161.0
14576,179.0
14577,171.0
14578,165.0
14579,149.0
14580,169.0
14581,142.0
14582,157.0
14583,153.0
14584,109.0
14585,144.0
14586,152.0
14587,129.0
14588,55.0
14589,78.0
14590,80.0
14591,99.0
14592,97.0
14593,80.0
14594,119.0
14595,172.0
14596,109.0
14597,95.0
14598,152.0
14599,161.0
14600,104.0
14601,109.0
14602,76.0
14603,68.0
14604,74.0
14605,95.0
14606,80.0
14607,68.0
14608,87.0
14609,119.0
14610,139.0
14611,107.0
14612,124.0
14613,82.0
14614,93.0
14615,104.0
14616,147.0
14617,157.0
14618,25.0
14619,23.0
14620,25.0
14621,17.0
14622,30.0
14623,25.0
14624,17.0
14625,30.0
14626,17.0
14627,13.0
14628,17.0
14629,16.0
14630,42.0
14631,21.0
14632,13.0
14633,21.0
14634,17.0
14635,30.0
14636,25.0
14637,16.0
14638,13.0
14639,22.0
14640,17.0
14641,9.0
14642,13.0
14643,13.0
14644,17.0
14645,20.0
14646,25.0
14647,25.0
14648,17.0
14649,30.0
14650,21.0
14651,26.0
14652,17.0
14653,25.0
14654,21.0
14655,46.0
14656,59.0
14657,17.0
14658,17.0
14659,13.0
14660,13.0
14661,17.0
14662,17.0
14663,13.0
14664,177.0
14665,220.0
14666,154.0
14667,159.0
14668,158.0
14669,114.0
14670,82.0
14671,154.0
14672,78.0
14673,85.0
14674,147.0
14675,117.0
14676,72.0
14677,55.0
14678,89.0
14679,149.0
14680,114.0
14681,132.0
14682,87.0
14683,152.0
14684,74.0
14685,155.0
14686,147.0
14687,70.0
14688,102.0
14689,61.0
14690,109.0
14691,74.0
14692,72.0
14693,114.0
14694,99.0
14695,89.0
14696,65.0
14697,104.0
14698,28.0
14699,21.0
14700,51.0
14701,59.0
14702,27.4
14703,9.6
14704,15.2
14705,37.2
14706,9.5
14707,44.6
14708,51.4
14709,20.0
14710,7.0
14711,23.0
14712,12.4
14713,15.7
14714,16.0
14715,12.1
14716,12.1
14717,30.0
14718,59.0
14719,50.0
14720,68.0
14721,68.0
14722,68.0
14723,84.0
14724,50.0
14725,63.0
14726,79.0
14727,79.0
14728,54.0
14729,53.0
14730,74.0
14731,60.0
14732,50.0
14733,25.0
14734,39.0
14735,59.0
14736,61.0
14737,63.0
14738,63.0
14739,58.0
14740,25.0
14741,54.0
14742,68.0
14743,76.0
14744,76.0
14745,104.0
14746,73.0
14747,82.0
14748,70.0
14749,71.0
14750,85.0
14751,80.0
14752,79.0
14753,91.0
14754,61.0
14755,57.0
14756,75.0
14757,68.0
14758,114.0
14759,177.0
14760,178.0
14761,169.0
14762,155.0
14763,158.0
14764,119.0
14765,82.0
14766,91.0
14767,63.0
14768,160.0
14769,114.0
14770,61.0
14771,53.0
14772,68.0
14773,156.0
14774,80.0
14775,95.0
14776,76.0
14777,70.0
14778,61.0
14779,93.0
14780,157.0
14781,117.0
14782,68.0
14783,50.0
14784,95.0
14785,95.0
14786,114.0
14787,50.0
14788,80.0
14789,61.0
14790,95.0
14791,93.0
14792,61.0
14793,82.0
14794,13.0
14795,30.0
14796,9.0
14797,21.0
14798,17.0
14799,21.0
14800,9.0
14801,13.0
14802,53.0
14803,119.0
14804,9.0
14805,9.0
14806,9.0
14807,13.0
14808,5.0
14809,5.0
14810,9.0
14811,5.0
14812,5.0
14813,13.0
14814,42.0
14815,13.0
14816,5.0
14817,5.0
14818,9.0
14819,9.0
14820,13.0
14821,13.0
14822,5.0
14823,9.0
14824,5.0
14825,13.0
14826,9.0
14827,9.0
14828,9.0
14829,5.0
14830,5.0
14831,9.0
14832,9.0
14833,9.0
14834,5.0
14835,9.0
14836,9.0
14837,5.0
14838,17.0
14839,9.0
14840,5.0
14841,5.0
14842,9.0
14843,5.0
14844,9.0
14845,5.0
14846,9.0
14847,5.0
14848,13.0
14849,17.0
14850,21.0
14851,25.0
14852,9.0
14853,5.0
14854,17.0
14855,10.0
14856,18.0
14857,10.0
14858,22.0
14859,15.0
14860,14.0
14861,54.0
14862,21.0
14863,15.0
14864,22.0
14865,55.0
14866,17.0
14867,20.0
14868,17.0
14869,23.0
14870,10.0
14871,21.0
14872,17.0
14873,16.0
14874,14.0
14875,25.0
14876,22.0
14877,8.0
14878,13.0
14879,13.0
14880,24.0
14881,72.0
14882,21.0
14883,19.0
14884,11.0
14885,17.0
14886,16.0
14887,15.0
14888,31.0
14889,26.0
14890,53.0
14891,39.0
14892,37.0
14893,52.0
14894,55.0
14895,29.0
14896,35.0
14897,23.0
14898,20.0
14899,13.0
14900,38.0
14901,13.0
14902,17.0
14903,17.0
14904,13.0
14905,17.0
14906,21.0
14907,25.0
14908,38.0
14909,21.0
14910,13.0
14911,13.0
14912,25.0
14913,42.0
14914,42.0
14915,13.0
14916,17.0
14917,34.0
14918,30.0
14919,25.0
14920,17.0
14921,34.0
14922,38.0
14923,21.0
14924,17.0
14925,9.0
14926,17.0
14927,17.0
14928,13.0
14929,38.0
14930,30.0
14931,21.0
14932,25.0
14933,13.0
14934,17.0
14935,17.0
14936,16.0
14937,23.0
14938,48.0
14939,11.0
14940,24.0
14941,28.0
14942,14.0
14943,25.0
14944,11.0
14945,17.0
14946,15.0
14947,17.0
14948,39.0
14949,60.0
14950,15.0
14951,19.0
14952,6.0
14953,14.0
14954,25.0
14955,20.0
14956,15.0
14957,14.0
14958,27.0
14959,34.0
14960,38.0
14961,45.0
14962,49.0
14963,24.0
14964,13.0
14965,34.0
14966,14.0
14967,25.0
14968,19.0
14969,32.0
14970,170.0
14971,171.0
14972,159.0
14973,157.0
14974,164.0
14975,114.0
14976,119.0
14977,155.0
14978,154.0
14979,147.0
14980,124.0
14981,129.0
14982,124.0
14983,114.0
14984,163.0
14985,149.0
14986,112.0
14987,99.0
14988,154.0
14989,154.0
14990,159.0
14991,243.0
14992,61.0
14993,78.0
14994,57.0
14995,93.0
14996,82.0
14997,85.0
14998,134.0
14999,102.0
15000,163.0
15001,127.0
15002,99.0
15003,78.0
15004,68.0
15005,117.0
15006,65.0
15007,61.0
15008,142.0
15009,154.0
15010,91.0
15011,70.0
15012,68.0
15013,134.0
15014,162.0
15015,107.0
15016,159.0
15017,117.0
15018,97.0
15019,78.0
15020,76.0
15021,78.0
15022,63.0
15023,65.0
15024,82.0
15025,85.0
15026,112.0
15027,74.0
15028,112.0
15029,153.0
15030,152.0
15031,122.0
15032,82.0
15033,95.0
15034,117.0
15035,46.0
15036,70.0
15037,78.0
15038,85.0
15039,104.0
15040,109.0
15041,65.0
15042,85.0
15043,149.0
15044,72.0
15045,85.0
15046,149.0
15047,87.0
15048,70.0
15049,87.0
15050,72.0
15051,112.0
15052,129.0
15053,107.0
15054,57.0
15055,65.0
15056,93.0
15057,104.0
15058,87.0
15059,50.0
15060,53.0
15061,93.0
15062,46.0
15063,85.0
15064,91.0
15065,70.0
15066,78.0
15067,72.0
15068,53.0
15069,50.0
15070,50.0
15071,57.0
15072,46.0
15073,59.0
15074,70.0
15075,76.0
15076,76.0
15077,109.0
15078,95.0
15079,70.0
15080,63.0
15081,65.0
15082,70.0
15083,95.0
15084,32.0
15085,15.0
15086,20.0
15087,87.0
15088,93.0
15089,102.0
15090,87.0
15091,82.0
15092,82.0
15093,93.0
15094,89.0
15095,80.0
15096,80.0
15097,70.0
15098,59.0
15099,87.0
15100,76.0
15101,76.0
15102,72.0
15103,72.0
15104,76.0
15105,65.0
15106,61.0
15107,61.0
15108,87.0
15109,76.0
15110,78.0
15111,87.0
15112,95.0
15113,89.0
15114,93.0
15115,107.0
15116,85.0
15117,85.0
15118,97.0
15119,107.0
15120,99.0
15121,82.0
15122,80.0
15123,91.0
15124,91.0
15125,78.0
15126,87.0
15127,76.0
15128,97.0
15129,93.0
15130,93.0
15131,95.0
15132,74.0
15133,87.0
15134,93.0
15135,114.0
15136,117.0
15137,102.0
15138,91.0
15139,95.0
15140,102.0
15141,95.0
15142,87.0
15143,76.0
15144,87.0
15145,82.0
15146,85.0
15147,95.0
15148,87.0
15149,87.0
15150,85.0
15151,89.0
15152,82.0
15153,89.0
15154,97.0
15155,99.0
15156,91.0
15157,91.0
15158,89.0
15159,46.0
15160,66.0
15161,76.0
15162,72.0
15163,80.0
15164,67.0
15165,86.0
15166,85.0
15167,78.0
15168,76.0
15169,59.0
15170,55.0
15171,64.0
15172,57.0
15173,59.0
15174,48.0
15175,34.0
15176,58.0
15177,57.0
15178,61.0
15179,43.0
15180,46.0
15181,42.0
15182,39.0
15183,17.0
15184,65.0
15185,62.0
15186,46.0
15187,42.0
15188,58.0
15189,46.0
15190,54.0
15191,54.0
15192,68.0
15193,74.0
15194,59.0
15195,53.0
15196,61.0
15197,67.0
15198,60.0
15199,57.0
15200,65.0
15201,55.0
15202,56.0
15203,55.0
15204,50.0
15205,61.0
15206,59.0
15207,55.0
15208,57.0
15209,50.0
15210,43.0
15211,50.0
15212,61.0
15213,63.0
15214,59.0
15215,67.0
15216,59.0
15217,53.0
15218,57.0
15219,53.0
15220,64.0
15221,77.0
15222,73.0
15223,67.0
15224,66.0
15225,63.0
15226,72.0
15227,61.0
15228,55.0
15229,70.0
15230,74.0
15231,59.0
15232,75.0
15233,69.0
15234,55.0
15235,45.0
15236,73.0
15237,69.0
15238,62.0
15239,47.0
15240,71.0
15241,34.0
15242,52.0
15243,63.0
15244,72.0
15245,68.0
15246,28.0
15247,56.0
15248,60.0
15249,125.0
15250,130.0
15251,63.0
15252,74.0
15253,59.0
15254,69.0
15255,68.0
15256,75.0
15257,64.0
15258,65.0
15259,86.0
15260,64.0
15261,64.0
15262,65.0
15263,92.0
15264,13.0
15265,21.0
15266,13.0
15267,13.0
15268,17.0
15269,17.0
15270,17.0
15271,25.0
15272,46.0
15273,17.0
15274,25.0
15275,17.0
15276,34.0
15277,17.0
15278,34.0
15279,42.0
15280,34.0
15281,21.0
15282,25.0
15283,30.0
15284,9.0
15285,61.0
15286,46.0
15287,25.0
15288,53.0
15289,38.0
15290,25.0
15291,17.0
15292,21.0
15293,13.0
15294,17.0
15295,17.0
15296,50.0
15297,25.0
15298,17.0
15299,17.0
15300,30.0
15301,21.0
15302,13.0
15303,25.0
15304,17.0
15305,13.0
15306,17.0
15307,21.0
15308,38.0
15309,53.0
15310,34.0
15311,42.0
15312,38.0
15313,25.0
15314,17.0
15315,13.0
15316,17.0
15317,46.0
15318,13.0
15319,25.0
15320,17.0
15321,21.0
15322,30.0
15323,57.0
15324,34.0
15325,34.0
15326,68.0
15327,34.0
15328,42.0
15329,30.0
15330,34.0
15331,13.0
15332,17.0
15333,17.0
15334,9.0
15335,13.0
15336,25.0
15337,25.0
15338,5.0
15339,13.0
15340,34.0
15341,34.0
15342,61.0
15343,21.0
15344,17.0
15345,13.0
15346,30.0
15347,17.0
15348,9.0
15349,17.0
15350,30.0
15351,55.0
15352,53.0
15353,34.0
15354,30.0
15355,21.0
15356,30.0
15357,5.0
15358,9.0
15359,9.0
15360,9.0
15361,9.0
15362,17.0
15363,25.0
15364,38.0
15365,42.0
15366,17.0
15367,30.0
15368,25.0
15369,38.0
15370,13.0
15371,30.0
15372,13.0
15373,17.0
15374,17.0
15375,38.0
15376,21.0
15377,25.0
15378,13.0
15379,17.0
15380,164.0
15381,122.0
15382,144.0
15383,176.0
15384,183.0
15385,234.0
15386,188.0
15387,192.0
15388,248.0
15389,287.0
15390,313.0
15391,260.0
15392,198.0
15393,233.0
15394,197.0
15395,215.0
15396,218.0
15397,217.0
15398,211.0
15399,244.0
15400,262.0
15401,315.0
15402,265.0
15403,187.0
15404,187.0
15405,200.0
15406,195.0
15407,193.0
15408,198.0
15409,220.0
15410,183.0
15411,195.0
15412,200.0
15413,212.0
15414,317.0
15415,211.0
15416,237.0
15417,247.0
15418,281.0
15419,242.0
15420,232.0
15421,196.0
15422,220.0
15423,169.0
15424,188.0
15425,179.0
15426,191.0
15427,192.0
15428,182.0
15429,168.0
15430,159.0
15431,158.0
15432,210.0
15433,171.0
15434,179.0
15435,185.0
15436,194.0
15437,185.0
15438,162.0
15439,142.0
15440,160.0
15441,163.0
15442,159.0
15443,165.0
15444,184.0
15445,194.0
15446,107.0
15447,157.0
15448,177.0
15449,185.0
15450,177.0
15451,152.0
15452,144.0
15453,139.0
15454,165.0
15455,152.0
15456,158.0
15457,21.0
15458,46.0
15459,30.0
15460,9.0
15461,13.0
15462,9.0
15463,13.0
15464,17.0
15465,13.0
15466,13.0
15467,21.0
15468,55.0
15469,25.0
15470,17.0
15471,30.0
15472,53.0
15473,21.0
15474,13.0
15475,25.0
15476,34.0
15477,50.0
15478,30.0
15479,25.0
15480,9.0
15481,13.0
15482,17.0
15483,34.0
15484,21.0
15485,17.0
15486,13.0
15487,25.0
15488,38.0
15489,21.0
15490,21.0
15491,13.0
15492,17.0
15493,38.0
15494,25.0
15495,17.0
15496,30.0
15497,17.0
15498,13.0
15499,13.0
15500,57.0
15501,63.0
15502,55.0
15503,57.0
15504,58.0
15505,43.0
15506,50.0
15507,54.0
15508,56.0
15509,57.0
15510,54.0
15511,59.0
15512,70.0
15513,71.0
15514,67.0
15515,62.0
15516,65.0
15517,64.0
15518,55.0
15519,57.0
15520,57.0
15521,56.0
15522,57.0
15523,52.0
15524,53.0
15525,61.0
15526,61.0
15527,57.0
15528,42.0
15529,40.0
15530,46.0
15531,53.0
15532,60.0
15533,59.0
15534,61.0
15535,68.0
15536,75.0
15537,62.0
15538,64.0
15539,77.0
15540,62.0
15541,50.0
15542,51.0
15543,61.0
15544,72.0
15545,72.0
15546,66.0
15547,62.0
15548,59.0
15549,61.0
15550,64.0
15551,59.0
15552,63.0
15553,77.0
15554,73.0
15555,62.0
15556,70.0
15557,69.0
15558,75.0
15559,77.0
15560,71.0
15561,59.0
15562,57.0
15563,64.0
15564,66.0
15565,58.0
15566,49.0
15567,48.0
15568,53.0
15569,54.0
15570,56.0
15571,60.0
15572,57.0
15573,60.0
15574,60.0
15575,52.0
15576,44.0
15577,42.0
15578,39.0
15579,51.0
15580,59.0
15581,70.0
15582,77.0
15583,75.0
15584,68.0
15585,64.0
15586,78.0
15587,85.0
15588,63.0
15589,26.0
15590,64.0
15591,48.0
15592,37.0
15593,56.0
15594,89.0
15595,56.0
15596,40.0
15597,43.0
15598,28.0
15599,14.0
15600,35.0
15601,25.0
15602,64.0
15603,23.0
15604,56.0
15605,63.0
15606,59.0
15607,63.0
15608,37.0
15609,33.0
15610,28.0
15611,43.0
15612,22.0
15613,31.0
15614,62.0
15615,61.0
15616,65.0
15617,64.0
15618,27.0
15619,42.0
15620,72.0
15621,34.0
15622,38.0
15623,28.0
15624,34.0
15625,37.0
15626,47.0
15627,57.0
15628,55.0
15629,32.0
15630,50.0
15631,38.0
15632,27.0
15633,26.0
15634,63.0
15635,18.0
15636,23.0
15637,51.0
15638,26.0
15639,42.0
15640,46.0
15641,43.0
15642,39.0
15643,22.0
15644,38.0
15645,25.0
15646,42.0
15647,70.0
15648,65.0
15649,13.0
15650,30.0
15651,42.0
15652,63.0
15653,25.0
15654,25.0
15655,21.0
15656,21.0
15657,13.0
15658,17.0
15659,34.0
15660,46.0
15661,55.0
15662,76.0
15663,30.0
15664,21.0
15665,25.0
15666,38.0
15667,82.0
15668,95.0
15669,21.0
15670,21.0
15671,34.0
15672,34.0
15673,18.0
15674,15.0
15675,20.0
15676,20.0
15677,18.0
15678,23.0
15679,16.0
15680,20.0
15681,25.0
15682,20.0
15683,18.0
15684,15.0
15685,18.0
15686,20.0
15687,25.0
15688,20.0
15689,23.0
15690,18.0
15691,17.0
15692,18.0
15693,19.0
15694,28.0
15695,26.0
15696,25.0
15697,20.0
15698,25.0
15699,22.0
15700,33.0
15701,30.0
15702,26.0
15703,27.0
15704,25.0
15705,23.0
15706,26.0
15707,23.0
15708,19.0
15709,16.0
15710,17.0
15711,16.0
15712,18.0
15713,19.0
15714,23.0
15715,20.0
15716,21.0
15717,21.0
15718,19.0
15719,18.0
15720,13.0
15721,17.0
15722,18.0
15723,15.0
15724,17.0
15725,23.0
15726,20.0
15727,19.0
15728,22.0
15729,19.0
15730,23.0
15731,22.0
15732,18.0
15733,15.0
15734,15.0
15735,18.0
15736,20.0
15737,20.0
15738,58.0
15739,19.0
15740,16.0
15741,47.0
15742,26.0
15743,36.0
15744,48.0
15745,50.0
15746,83.0
15747,91.0
15748,82.0
15749,100.0
15750,108.0
15751,30.0
15752,11.0
15753,18.0
15754,19.0
15755,42.0
15756,17.0
15757,15.0
15758,16.0
15759,27.0
15760,11.0
15761,16.0
15762,16.0
15763,10.0
15764,18.0
15765,18.0
15766,24.0
15767,36.0
15768,14.0
15769,15.0
15770,30.0
15771,34.0
15772,42.0
15773,37.0
15774,55.0
15775,59.0
15776,64.0
15777,28.0
15778,37.0
15779,59.0
15780,61.0
15781,86.0
15782,20.0
15783,27.0
15784,59.0
15785,68.0
15786,168.0
15787,137.0
15788,165.0
15789,147.0
15790,205.0
15791,195.0
15792,156.0
15793,144.0
15794,158.0
15795,163.0
15796,159.0
15797,139.0
15798,159.0
15799,161.0
15800,159.0
15801,159.0
15802,169.0
15803,139.0
15804,129.0
15805,117.0
15806,42.0
15807,38.0
15808,78.0
15809,142.0
15810,57.0
15811,112.0
15812,104.0
15813,119.0
15814,59.0
15815,104.0
15816,139.0
15817,162.0
15818,172.0
15819,109.0
15820,97.0
15821,95.0
15822,68.0
15823,93.0
15824,72.0
15825,89.0
15826,30.0
15827,93.0
15828,144.0
15829,114.0
15830,104.0
15831,87.0
15832,57.0
15833,89.0
15834,63.0
15835,96.0
15836,63.0
15837,68.0
15838,64.0
15839,73.0
15840,65.0
15841,76.0
15842,77.0
15843,88.0
15844,70.0
15845,76.0
15846,91.0
15847,91.0
15848,76.0
15849,65.0
15850,46.0
15851,65.0
15852,76.0
15853,80.0
15854,78.0
15855,52.0
15856,82.0
15857,46.0
15858,46.0
15859,57.0
15860,59.0
15861,55.0
15862,78.0
15863,69.0
15864,76.0
15865,70.0
15866,59.0
15867,55.0
15868,61.0
15869,65.0
15870,82.0
15871,46.0
15872,59.0
15873,97.0
15874,80.0
15875,72.0
15876,59.0
15877,76.0
15878,63.0
15879,46.0
15880,65.0
15881,17.0
15882,13.0
15883,50.0
15884,46.0
15885,13.0
15886,21.0
15887,34.0
15888,42.0
15889,17.0
15890,17.0
15891,25.0
15892,17.0
15893,21.0
15894,13.0
15895,21.0
15896,30.0
15897,25.0
15898,34.0
15899,17.0
15900,17.0
15901,17.0
15902,25.0
15903,21.0
15904,13.0
15905,21.0
15906,21.0
15907,13.0
15908,25.0
15909,21.0
15910,25.0
15911,25.0
15912,21.0
15913,17.0
15914,17.0
15915,21.0
15916,38.0
15917,21.0
15918,34.0
15919,38.0
15920,34.0
15921,17.0
15922,13.0
15923,17.0
15924,17.0
15925,21.0
15926,46.0
15927,30.0
15928,25.0
15929,17.0
15930,21.0
15931,34.0
15932,21.0
15933,17.0
15934,21.0
15935,30.0
15936,25.0
15937,17.0
15938,25.0
15939,34.0
15940,59.0
15941,63.0
15942,72.0
15943,109.0
15944,151.0
15945,139.0
15946,127.0
15947,153.0
15948,97.0
15949,65.0
15950,97.0
15951,124.0
15952,153.0
15953,144.0
15954,147.0
15955,112.0
15956,107.0
15957,104.0
15958,151.0
15959,158.0
15960,161.0
15961,139.0
15962,137.0
15963,53.0
15964,65.0
15965,63.0
15966,59.0
15967,107.0
15968,127.0
15969,159.0
15970,155.0
15971,142.0
15972,104.0
15973,114.0
15974,151.0
15975,107.0
15976,74.0
15977,91.0
15978,149.0
15979,151.0
15980,139.0
15981,157.0
15982,61.0
15983,74.0
15984,124.0
15985,114.0
15986,78.0
15987,68.0
15988,80.0
15989,109.0
15990,170.0
15991,160.0
15992,137.0
15993,134.0
15994,157.0
15995,165.0
15996,154.0
15997,68.0
15998,156.0
15999,162.0
16000,89.0
16001,162.0
16002,171.0
16003,168.0
16004,151.0
16005,156.0
16006,158.0
16007,122.0
16008,95.0
16009,82.0
16010,97.0
16011,85.0
16012,109.0
16013,91.0
16014,87.0
16015,129.0
16016,165.0
16017,174.0
16018,177.0
16019,185.0
16020,176.0
16021,114.0
16022,129.0
16023,70.0
16024,70.0
16025,91.0
16026,142.0
16027,97.0
16028,80.0
16029,124.0
16030,153.0
16031,129.0
16032,91.0
16033,93.0
16034,161.0
16035,129.0
16036,97.0
16037,78.0
16038,92.0
16039,136.0
16040,118.0
16041,111.0
16042,148.0
16043,113.0
16044,85.0
16045,77.0
16046,90.0
16047,109.0
16048,107.0
16049,117.0
16050,116.0
16051,135.0
16052,154.0
16053,129.0
16054,109.0
16055,87.0
16056,95.0
16057,92.0
16058,95.0
16059,99.0
16060,127.0
16061,154.0
16062,139.0
16063,117.0
16064,102.0
16065,76.0
16066,109.0
16067,159.0
16068,162.0
16069,161.0
16070,129.0
16071,129.0
16072,155.0
16073,149.0
16074,134.0
16075,141.0
16076,154.0
16077,158.0
16078,166.0
16079,158.0
16080,155.0
16081,142.0
16082,132.0
