,target
22413,59.0
22414,78.0
22415,112.0
22416,122.0
22417,149.0
22418,38.0
22419,68.0
22420,112.0
22421,188.0
22422,65.0
22423,95.0
22424,72.0
22425,97.0
22426,160.0
22427,137.0
22428,119.0
22429,117.0
22430,137.0
22431,95.0
22432,78.0
22433,80.0
22434,132.0
22435,87.0
22436,55.0
22437,59.0
22438,151.0
22439,93.0
22440,55.0
22441,68.0
22442,149.0
22443,112.0
22444,129.0
22445,153.0
22446,142.0
22447,129.0
22448,132.0
22449,53.0
22450,53.0
22451,99.0
22452,139.0
22453,127.0
22454,85.0
22455,50.0
22456,76.0
22457,82.0
22458,97.0
22459,114.0
22460,129.0
22461,109.0
22462,119.0
22463,74.0
22464,112.0
22465,104.0
22466,156.0
22467,152.0
22468,93.0
22469,21.0
22470,38.0
22471,50.0
22472,57.0
22473,89.0
22474,124.0
22475,158.0
22476,74.0
22477,76.0
22478,46.0
22479,70.0
22480,95.0
22481,97.0
22482,82.0
22483,104.0
22484,122.0
22485,114.0
22486,102.0
22487,157.0
22488,144.0
22489,42.0
22490,57.0
22491,63.0
22492,82.0
22493,127.0
22494,147.0
22495,89.0
22496,53.0
22497,76.0
22498,55.0
22499,42.0
22500,76.0
22501,63.0
22502,74.0
22503,104.0
22504,93.0
22505,93.0
22506,82.0
22507,87.0
22508,78.0
22509,99.0
22510,102.0
22511,142.0
22512,87.0
22513,50.0
22514,57.0
22515,53.0
22516,59.0
22517,76.0
22518,53.0
22519,65.0
22520,107.0
22521,82.0
22522,42.0
22523,72.0
22524,87.0
22525,74.0
22526,107.0
22527,97.0
22528,109.0
22529,65.0
22530,42.0
22531,55.0
22532,80.0
22533,85.0
22534,87.0
22535,74.0
22536,87.0
22537,93.0
22538,38.0
22539,42.0
22540,38.0
22541,38.0
22542,34.0
22543,25.0
22544,30.0
22545,42.0
22546,42.0
22547,46.0
22548,53.0
22549,53.0
22550,42.0
22551,46.0
22552,65.0
22553,78.0
22554,50.0
22555,42.0
22556,50.0
22557,34.0
22558,42.0
22559,38.0
22560,38.0
22561,38.0
22562,42.0
22563,34.0
22564,38.0
22565,30.0
22566,25.0
22567,38.0
22568,38.0
22569,55.0
22570,55.0
22571,57.0
22572,50.0
22573,42.0
22574,46.0
22575,50.0
22576,34.0
22577,21.0
22578,30.0
22579,38.0
22580,42.0
22581,42.0
22582,42.0
22583,50.0
22584,30.0
22585,25.0
22586,46.0
22587,42.0
22588,38.0
22589,42.0
22590,46.0
22591,46.0
22592,50.0
22593,42.0
22594,38.0
22595,38.0
22596,46.0
22597,42.0
22598,34.0
22599,42.0
22600,42.0
22601,50.0
22602,50.0
22603,34.0
22604,42.0
22605,61.0
22606,57.0
22607,61.0
22608,63.0
22609,42.0
22610,34.0
22611,30.0
22612,34.0
22613,46.0
22614,50.0
22615,46.0
22616,42.0
22617,46.0
22618,38.0
22619,42.0
22620,34.0
22621,46.0
22622,38.0
22623,38.0
22624,42.0
22625,50.0
22626,50.0
22627,46.0
22628,50.0
22629,46.0
22630,42.0
22631,46.0
22632,13.0
22633,21.0
22634,21.0
22635,38.0
22636,30.0
22637,21.0
22638,25.0
22639,21.0
22640,17.0
22641,21.0
22642,22.0
22643,25.0
22644,28.0
22645,42.0
22646,30.0
22647,25.0
22648,17.0
22649,21.0
22650,13.0
22651,24.0
22652,17.0
22653,17.0
22654,33.0
22655,30.0
22656,21.0
22657,18.0
22658,13.0
22659,21.0
22660,21.0
22661,16.0
22662,20.0
22663,34.0
22664,23.0
22665,17.0
22666,15.0
22667,17.0
22668,17.0
22669,17.0
22670,20.0
22671,18.0
22672,17.0
22673,17.0
22674,35.0
22675,34.0
22676,25.0
22677,20.0
22678,21.0
22679,25.0
22680,33.0
22681,38.0
22682,30.0
22683,30.0
22684,25.0
22685,13.0
22686,17.0
22687,21.0
22688,24.0
22689,25.0
22690,21.0
22691,17.0
22692,17.0
22693,17.0
22694,20.0
22695,30.0
22696,20.0
22697,25.0
22698,13.0
22699,17.0
22700,21.0
22701,17.0
22702,13.0
22703,13.0
22704,17.0
22705,31.0
22706,20.0
22707,17.0
22708,17.0
22709,13.0
22710,17.0
22711,17.0
22712,13.0
22713,18.0
22714,16.0
22715,17.0
22716,17.0
22717,43.0
22718,21.0
22719,25.0
22720,21.0
22721,25.0
22722,21.0
22723,20.0
22724,21.0
22725,21.0
22726,129.0
22727,70.0
22728,86.0
22729,43.0
22730,51.0
22731,121.0
22732,152.0
22733,146.0
22734,136.0
22735,161.0
22736,82.0
22737,68.0
22738,77.0
22739,90.0
22740,79.0
22741,71.0
22742,87.0
22743,92.0
22744,151.0
22745,95.0
22746,119.0
22747,109.0
22748,145.0
22749,160.0
22750,124.0
22751,125.0
22752,100.0
22753,37.0
22754,52.0
22755,59.0
22756,35.0
22757,32.0
22758,20.0
22759,22.0
22760,31.0
22761,34.0
22762,50.0
22763,31.0
22764,91.0
22765,69.0
22766,22.0
22767,38.0
22768,33.0
22769,43.0
22770,61.0
22771,92.0
22772,72.0
22773,70.0
22774,49.0
22775,35.0
22776,70.0
22777,43.0
22778,67.0
22779,45.0
22780,57.0
22781,81.0
22782,37.0
22783,47.0
22784,49.0
22785,58.0
22786,40.0
22787,52.0
22788,47.0
22789,55.0
22790,57.0
22791,62.0
22792,66.0
22793,76.0
22794,75.0
22795,72.0
22796,56.0
22797,35.0
22798,41.0
22799,43.0
22800,58.0
22801,92.0
22802,93.0
22803,99.0
22804,113.0
22805,34.0
22806,43.0
22807,48.0
22808,58.0
22809,60.0
22810,73.0
22811,72.0
22812,71.0
22813,96.0
22814,39.0
22815,38.0
22816,71.0
22817,72.0
22818,78.0
22819,150.0
22820,181.0
22821,183.0
22822,70.0
22823,89.0
22824,145.0
22825,180.0
22826,187.0
22827,197.0
22828,180.0
22829,151.0
22830,184.0
22831,170.0
22832,187.0
22833,189.0
22834,188.0
22835,161.0
22836,120.0
22837,124.0
22838,119.0
22839,159.0
22840,147.0
22841,179.0
22842,202.0
22843,194.0
22844,173.0
22845,160.0
22846,71.0
22847,108.0
22848,178.0
22849,177.0
22850,182.0
22851,117.0
22852,70.0
22853,47.0
22854,70.0
22855,117.0
22856,109.0
22857,165.0
22858,85.0
22859,71.0
22860,127.0
22861,139.0
22862,155.0
22863,100.0
22864,160.0
22865,158.0
22866,123.0
22867,98.0
22868,86.0
22869,83.0
22870,87.0
22871,172.0
22872,178.0
22873,79.0
22874,60.0
22875,80.0
22876,80.0
22877,75.0
22878,96.0
22879,56.0
22880,68.0
22881,56.0
22882,81.0
22883,120.0
22884,73.0
22885,77.0
22886,103.0
22887,78.0
22888,151.0
22889,143.0
22890,65.0
22891,60.0
22892,79.0
22893,58.0
22894,86.0
22895,98.0
22896,111.0
22897,153.0
22898,135.0
22899,76.0
22900,60.0
22901,63.0
22902,58.0
22903,55.0
22904,167.0
22905,157.0
22906,132.0
22907,128.0
22908,61.0
22909,54.0
22910,86.0
22911,160.0
22912,103.0
22913,89.0
22914,85.0
22915,119.0
22916,112.0
22917,89.0
22918,87.0
22919,147.0
22920,158.0
22921,168.0
22922,114.0
22923,117.0
22924,144.0
22925,153.0
22926,156.0
22927,107.0
22928,160.0
22929,154.0
22930,153.0
22931,156.0
22932,144.0
22933,142.0
22934,134.0
22935,151.0
22936,155.0
22937,147.0
22938,151.0
22939,151.0
22940,152.0
22941,164.0
22942,155.0
22943,122.0
22944,119.0
22945,134.0
22946,147.0
22947,95.0
22948,117.0
22949,144.0
22950,152.0
22951,167.0
22952,151.0
22953,154.0
22954,109.0
22955,91.0
22956,142.0
22957,157.0
22958,159.0
22959,155.0
22960,142.0
22961,127.0
22962,107.0
22963,151.0
22964,154.0
22965,157.0
22966,158.0
22967,153.0
22968,154.0
22969,163.0
22970,152.0
22971,154.0
22972,152.0
22973,139.0
22974,82.0
22975,91.0
22976,137.0
22977,119.0
22978,129.0
22979,107.0
22980,99.0
22981,99.0
22982,124.0
22983,102.0
22984,119.0
22985,152.0
22986,124.0
22987,112.0
22988,107.0
22989,119.0
22990,154.0
22991,155.0
22992,132.0
22993,89.0
22994,127.0
22995,107.0
22996,122.0
22997,99.0
22998,107.0
22999,117.0
23000,114.0
23001,109.0
23002,129.0
23003,114.0
23004,104.0
23005,132.0
23006,147.0
23007,165.0
23008,156.0
23009,144.0
23010,107.0
23011,109.0
23012,157.0
23013,154.0
23014,153.0
23015,137.0
23016,158.0
23017,132.0
23018,147.0
23019,168.0
23020,160.0
23021,172.0
23022,161.0
23023,155.0
23024,154.0
23025,163.0
23026,165.0
23027,139.0
23028,144.0
23029,124.0
23030,163.0
23031,117.0
23032,144.0
23033,153.0
23034,132.0
23035,85.0
23036,112.0
23037,127.0
23038,87.0
23039,87.0
23040,74.0
23041,102.0
23042,127.0
23043,119.0
23044,129.0
23045,151.0
23046,85.0
23047,72.0
23048,72.0
23049,93.0
23050,97.0
23051,76.0
23052,89.0
23053,97.0
23054,117.0
23055,107.0
23056,155.0
23057,144.0
23058,129.0
23059,104.0
23060,85.0
23061,122.0
23062,117.0
23063,97.0
23064,85.0
23065,78.0
23066,82.0
23067,95.0
23068,76.0
23069,102.0
23070,80.0
23071,85.0
23072,102.0
23073,80.0
23074,63.0
23075,80.0
23076,99.0
23077,74.0
23078,122.0
23079,122.0
23080,114.0
23081,91.0
23082,114.0
23083,119.0
23084,87.0
23085,114.0
23086,109.0
23087,107.0
23088,104.0
23089,80.0
23090,112.0
23091,152.0
23092,93.0
23093,93.0
23094,107.0
23095,114.0
23096,82.0
23097,91.0
23098,82.0
23099,78.0
23100,91.0
23101,169.0
23102,195.0
23103,246.0
23104,268.0
23105,197.0
23106,149.0
23107,165.0
23108,149.0
23109,170.0
23110,197.0
23111,191.0
23112,231.0
23113,248.0
23114,173.0
23115,171.0
23116,200.0
23117,207.0
23118,97.0
23119,95.0
23120,177.0
23121,205.0
23122,255.0
23123,303.0
23124,160.0
23125,174.0
23126,163.0
23127,163.0
23128,171.0
23129,177.0
23130,175.0
23131,185.0
23132,162.0
23133,169.0
23134,179.0
23135,122.0
23136,122.0
23137,154.0
23138,169.0
23139,147.0
23140,89.0
23141,144.0
23142,153.0
23143,147.0
23144,114.0
23145,46.0
23146,38.0
23147,57.0
23148,74.0
23149,102.0
23150,182.0
23151,97.0
23152,87.0
23153,144.0
23154,162.0
23155,182.0
23156,156.0
23157,142.0
23158,147.0
23159,157.0
23160,155.0
23161,137.0
23162,112.0
23163,93.0
23164,149.0
23165,155.0
23166,162.0
23167,175.0
23168,195.0
23169,68.0
23170,104.0
23171,95.0
23172,76.0
23173,65.0
23174,68.0
23175,139.0
23176,80.0
23177,85.0
23178,89.0
23179,117.0
23180,157.0
23181,142.0
23182,109.0
23183,144.0
23184,124.0
23185,102.0
23186,38.0
23187,76.0
23188,93.0
23189,109.0
23190,151.0
23191,132.0
23192,156.0
23193,160.0
23194,159.0
23195,85.0
23196,95.0
23197,151.0
23198,155.0
23199,150.0
23200,142.0
23201,111.0
23202,120.0
23203,161.0
23204,162.0
23205,161.0
23206,161.0
23207,161.0
23208,138.0
23209,98.0
23210,89.0
23211,89.0
23212,89.0
23213,109.0
23214,96.0
23215,103.0
23216,153.0
23217,157.0
23218,158.0
23219,158.0
23220,153.0
23221,142.0
23222,152.0
23223,158.0
23224,151.0
23225,112.0
23226,109.0
23227,99.0
23228,85.0
23229,87.0
23230,91.0
23231,89.0
23232,108.0
23233,112.0
23234,109.0
23235,114.0
23236,142.0
23237,154.0
23238,161.0
23239,157.0
23240,154.0
23241,152.0
23242,116.0
23243,125.0
23244,127.0
23245,103.0
23246,87.0
23247,81.0
23248,95.0
23249,109.0
23250,138.0
23251,105.0
23252,114.0
23253,112.0
23254,112.0
23255,137.0
23256,139.0
23257,124.0
23258,151.0
23259,91.0
23260,103.0
23261,91.0
23262,89.0
23263,76.0
23264,86.0
23265,87.0
23266,79.0
23267,99.0
23268,86.0
23269,82.0
23270,76.0
23271,87.0
23272,117.0
23273,89.0
23274,104.0
23275,102.0
23276,103.0
23277,82.0
23278,82.0
23279,85.0
23280,97.0
23281,101.0
23282,112.0
23283,95.0
23284,119.0
23285,125.0
23286,132.0
23287,105.0
23288,105.0
23289,173.0
23290,163.0
23291,180.0
23292,180.0
23293,172.0
23294,152.0
23295,154.0
23296,157.0
23297,171.0
23298,182.0
23299,199.0
23300,194.0
23301,179.0
23302,158.0
23303,164.0
23304,90.0
23305,142.0
23306,160.0
23307,172.0
23308,180.0
23309,168.0
23310,114.0
23311,137.0
23312,190.0
23313,195.0
23314,193.0
23315,158.0
23316,129.0
23317,134.0
23318,158.0
23319,169.0
23320,164.0
23321,164.0
23322,176.0
23323,161.0
23324,160.0
23325,169.0
23326,173.0
23327,181.0
23328,190.0
23329,191.0
23330,176.0
23331,158.0
23332,137.0
23333,149.0
23334,182.0
23335,177.0
23336,170.0
23337,175.0
23338,174.0
23339,68.0
23340,82.0
23341,151.0
23342,100.0
23343,179.0
23344,167.0
23345,168.0
23346,164.0
23347,149.0
23348,67.0
23349,158.0
23350,166.0
23351,164.0
23352,80.0
23353,53.0
23354,71.0
23355,139.0
23356,105.0
23357,157.0
23358,142.0
23359,153.0
23360,95.0
23361,63.0
23362,95.0
23363,131.0
23364,141.0
23365,149.0
23366,164.0
23367,177.0
23368,169.0
23369,152.0
23370,157.0
23371,127.0
23372,94.0
23373,127.0
23374,74.0
23375,60.0
23376,68.0
23377,81.0
23378,96.0
23379,85.0
23380,80.0
23381,77.0
23382,122.0
23383,57.0
23384,26.0
23385,18.0
23386,28.0
23387,22.0
23388,18.0
23389,19.0
23390,19.0
23391,18.0
23392,22.0
23393,12.0
23394,23.0
23395,22.0
23396,25.0
23397,18.0
23398,12.0
23399,15.0
23400,11.0
23401,8.0
23402,14.0
23403,28.0
23404,33.0
23405,24.0
23406,31.0
23407,24.0
23408,28.0
23409,18.0
23410,22.0
23411,29.0
23412,43.0
23413,45.0
23414,25.0
23415,17.0
23416,20.0
23417,15.0
23418,19.0
23419,18.0
23420,20.0
23421,14.0
23422,21.0
23423,41.0
23424,34.0
23425,32.0
23426,13.0
23427,22.0
23428,27.0
23429,13.0
23430,39.0
23431,19.0
23432,13.0
23433,14.0
23434,21.0
23435,10.0
23436,13.0
23437,17.0
23438,13.0
23439,21.0
23440,18.0
23441,14.0
23442,18.0
23443,29.0
23444,24.0
23445,22.0
23446,23.0
23447,20.0
23448,31.0
23449,38.0
23450,14.0
23451,10.0
23452,13.0
23453,19.0
23454,21.0
23455,15.0
23456,22.0
23457,25.0
23458,20.0
23459,21.0
23460,26.0
23461,27.0
23462,28.0
23463,22.0
23464,18.0
23465,13.0
23466,21.0
23467,20.0
23468,17.0
23469,12.0
23470,12.0
23471,15.0
23472,16.0
23473,20.0
23474,24.0
23475,23.0
23476,14.0
23477,210.0
23478,246.0
23479,212.0
23480,54.0
23481,76.0
23482,177.0
23483,204.0
23484,179.0
23485,188.0
23486,227.0
23487,154.0
23488,164.0
23489,227.0
23490,191.0
23491,199.0
23492,157.0
23493,116.0
23494,82.0
23495,125.0
23496,101.0
23497,176.0
23498,176.0
23499,185.0
23500,198.0
23501,151.0
23502,167.0
23503,113.0
23504,136.0
23505,163.0
23506,180.0
23507,163.0
23508,154.0
23509,176.0
23510,97.0
23511,23.0
23512,65.0
23513,144.0
23514,153.0
23515,168.0
23516,125.0
23517,53.0
23518,63.0
23519,157.0
23520,155.0
23521,151.0
23522,158.0
23523,164.0
23524,183.0
23525,136.0
23526,59.0
23527,149.0
23528,157.0
23529,159.0
23530,170.0
23531,167.0
23532,90.0
23533,76.0
23534,65.0
23535,136.0
23536,93.0
23537,34.0
23538,74.0
23539,70.0
23540,124.0
23541,129.0
23542,78.0
23543,81.0
23544,104.0
23545,154.0
23546,151.0
23547,125.0
23548,73.0
23549,67.0
23550,44.0
23551,131.0
23552,152.0
23553,141.0
23554,131.0
23555,153.0
23556,87.0
23557,46.0
23558,51.0
23559,57.0
23560,84.0
23561,70.0
23562,178.0
23563,183.0
23564,159.0
23565,68.0
23566,58.0
23567,114.0
23568,95.0
23569,112.0
23570,97.0
23571,44.0
23572,57.0
23573,77.0
23574,61.0
23575,47.0
23576,14.0
23577,27.0
23578,52.0
23579,75.0
23580,72.0
23581,43.0
23582,63.0
23583,80.0
23584,88.0
23585,51.0
23586,70.0
23587,63.0
23588,75.0
23589,70.0
23590,43.0
23591,24.0
23592,9.0
23593,19.0
23594,52.0
23595,16.0
23596,11.0
23597,23.0
23598,23.0
23599,12.0
23600,9.0
23601,10.0
23602,28.0
23603,69.0
23604,58.0
23605,52.0
23606,39.0
23607,60.0
23608,45.0
23609,19.0
23610,30.0
23611,15.0
23612,6.0
23613,14.0
23614,16.0
23615,15.0
23616,38.0
23617,53.0
23618,57.0
23619,43.0
23620,19.0
23621,13.0
23622,23.0
23623,34.0
23624,24.0
23625,28.0
23626,33.0
23627,57.0
23628,13.0
23629,12.0
23630,22.0
23631,16.0
23632,30.0
23633,9.0
23634,18.0
23635,11.0
23636,13.0
23637,8.0
23638,8.0
23639,9.0
23640,14.0
23641,8.0
23642,12.0
23643,8.0
23644,10.0
23645,13.0
23646,12.0
23647,19.0
23648,14.0
23649,9.0
23650,14.0
23651,11.0
23652,13.0
23653,9.0
23654,10.0
23655,12.0
23656,7.0
23657,13.0
23658,10.0
23659,7.0
23660,9.0
23661,13.0
23662,7.0
23663,10.0
23664,13.0
23665,11.0
23666,11.0
23667,10.0
23668,18.0
23669,12.0
23670,10.0
23671,12.0
23672,28.0
23673,31.0
23674,29.0
23675,14.0
23676,9.0
23677,9.0
23678,11.0
23679,12.0
23680,13.0
23681,17.0
23682,25.0
23683,29.0
23684,19.0
23685,9.0
23686,14.0
23687,19.0
23688,27.0
23689,16.0
23690,16.0
23691,8.0
23692,9.0
23693,10.0
23694,11.0
23695,14.0
23696,15.0
23697,15.0
23698,15.0
23699,11.0
23700,11.0
23701,17.0
23702,16.0
23703,19.0
23704,8.0
23705,10.0
23706,16.0
23707,23.0
23708,30.0
23709,33.0
23710,37.0
23711,36.0
23712,34.0
23713,43.0
23714,11.0
23715,13.0
23716,12.0
23717,23.0
23718,25.0
23719,13.0
23720,8.0
23721,9.0
23722,14.0
23723,16.0
23724,17.0
23725,10.0
23726,10.0
23727,93.0
23728,153.0
23729,74.0
23730,91.0
23731,42.0
23732,42.0
23733,89.0
23734,114.0
23735,112.0
23736,13.0
23737,157.0
23738,17.0
23739,76.0
23740,134.0
23741,147.0
23742,122.0
23743,153.0
23744,149.0
23745,57.0
23746,82.0
23747,25.0
23748,21.0
23749,17.0
23750,102.0
23751,137.0
23752,160.0
23753,159.0
23754,89.0
23755,59.0
23756,114.0
23757,74.0
23758,72.0
23759,30.0
23760,63.0
23761,80.0
23762,72.0
23763,91.0
23764,127.0
23765,34.0
23766,61.0
23767,59.0
23768,65.0
23769,114.0
23770,34.0
23771,50.0
23772,50.0
23773,112.0
23774,78.0
23775,70.0
23776,46.0
23777,89.0
23778,55.0
23779,85.0
23780,117.0
23781,93.0
23782,55.0
23783,97.0
23784,80.0
23785,34.0
23786,53.0
23787,65.0
23788,80.0
23789,34.0
23790,38.0
23791,59.0
23792,68.0
23793,68.0
23794,85.0
23795,63.0
23796,80.0
23797,132.0
23798,54.0
23799,53.0
23800,57.0
23801,58.0
23802,57.0
23803,55.0
23804,57.0
23805,61.0
23806,61.0
23807,62.0
23808,55.0
23809,57.0
23810,61.0
23811,70.0
23812,68.0
23813,59.0
23814,59.0
23815,53.0
23816,55.0
23817,70.0
23818,57.0
23819,57.0
23820,61.0
23821,55.0
23822,50.0
23823,57.0
23824,63.0
23825,65.0
23826,70.0
23827,89.0
23828,76.0
23829,61.0
23830,59.0
23831,68.0
23832,74.0
23833,80.0
23834,87.0
23835,102.0
23836,99.0
23837,89.0
23838,89.0
23839,85.0
23840,93.0
23841,102.0
23842,93.0
23843,72.0
23844,65.0
23845,65.0
23846,70.0
23847,80.0
23848,91.0
23849,87.0
23850,80.0
23851,80.0
23852,80.0
23853,80.0
23854,93.0
23855,93.0
23856,105.0
23857,104.0
23858,92.0
23859,95.0
23860,107.0
23861,97.0
23862,124.0
23863,151.0
23864,134.0
23865,132.0
23866,119.0
23867,104.0
23868,119.0
23869,124.0
23870,104.0
23871,129.0
23872,114.0
23873,149.0
23874,151.0
23875,155.0
23876,153.0
23877,99.0
23878,89.0
23879,110.0
23880,132.0
23881,134.0
23882,147.0
23883,137.0
23884,122.0
23885,132.0
23886,123.0
23887,93.0
23888,61.0
23889,38.0
23890,55.0
23891,68.0
23892,176.0
23893,200.0
23894,243.0
23895,201.0
23896,173.0
23897,165.0
23898,170.0
23899,208.0
23900,241.0
23901,189.0
23902,198.0
23903,253.0
23904,183.0
23905,268.0
23906,309.0
23907,288.0
23908,261.0
23909,169.0
23910,114.0
23911,155.0
23912,176.0
23913,214.0
23914,190.0
23915,229.0
23916,254.0
23917,251.0
23918,244.0
23919,222.0
23920,192.0
23921,197.0
23922,117.0
23923,154.0
23924,164.0
23925,137.0
23926,89.0
23927,132.0
23928,175.0
23929,226.0
23930,171.0
23931,142.0
23932,179.0
23933,221.0
23934,262.0
23935,97.0
23936,50.0
23937,30.0
23938,38.0
23939,99.0
23940,153.0
23941,198.0
23942,102.0
23943,53.0
23944,132.0
23945,169.0
23946,162.0
23947,119.0
23948,97.0
23949,165.0
23950,169.0
23951,114.0
23952,139.0
23953,154.0
23954,63.0
23955,117.0
23956,171.0
23957,162.0
23958,191.0
23959,164.0
23960,80.0
23961,95.0
23962,137.0
23963,85.0
23964,55.0
23965,53.0
23966,99.0
23967,97.0
23968,76.0
23969,53.0
23970,107.0
23971,154.0
23972,107.0
23973,152.0
23974,154.0
23975,181.0
23976,68.0
23977,50.0
23978,76.0
23979,112.0
23980,137.0
23981,153.0
23982,137.0
23983,95.0
23984,72.0
23985,91.0
23986,89.0
23987,102.0
23988,72.0
23989,95.0
23990,80.0
23991,46.0
23992,25.0
23993,70.0
23994,85.0
23995,82.0
23996,74.0
23997,42.0
23998,59.0
23999,72.0
24000,65.0
24001,61.0
24002,72.0
24003,85.0
24004,127.0
24005,57.0
24006,74.0
24007,57.0
24008,72.0
24009,34.0
24010,25.0
24011,13.0
24012,21.0
24013,34.0
24014,34.0
24015,38.0
24016,95.0
24017,149.0
24018,74.0
24019,61.0
24020,38.0
24021,38.0
24022,61.0
24023,76.0
24024,72.0
24025,99.0
24026,99.0
24027,87.0
24028,59.0
24029,76.0
24030,70.0
24031,38.0
24032,30.0
24033,50.0
24034,55.0
24035,80.0
24036,80.0
24037,72.0
24038,42.0
24039,50.0
24040,30.0
24041,38.0
24042,25.0
24043,46.0
24044,42.0
24045,50.0
24046,70.0
24047,38.0
24048,57.0
24049,91.0
24050,78.0
24051,82.0
24052,61.0
24053,59.0
24054,46.0
24055,57.0
24056,42.0
24057,68.0
24058,38.0
24059,57.0
24060,42.0
24061,63.0
24062,78.0
24063,78.0
24064,34.0
24065,61.0
24066,65.0
24067,59.0
24068,59.0
24069,68.0
24070,72.0
24071,57.0
24072,46.0
24073,34.0
24074,38.0
24075,46.0
24076,72.0
24077,61.0
24078,76.0
24079,76.0
24080,99.0
24081,104.0
24082,80.0
24083,70.0
24084,104.0
24085,97.0
24086,56.0
24087,101.0
24088,132.0
24089,93.0
24090,81.0
24091,127.0
24092,113.0
24093,151.0
24094,131.0
24095,137.0
24096,102.0
24097,82.0
24098,82.0
24099,81.0
24100,77.0
24101,81.0
24102,122.0
24103,88.0
24104,89.0
24105,95.0
24106,102.0
24107,162.0
24108,155.0
24109,123.0
24110,113.0
24111,97.0
24112,91.0
24113,96.0
24114,96.0
24115,79.0
24116,96.0
24117,106.0
24118,100.0
24119,127.0
24120,103.0
24121,109.0
24122,118.0
24123,111.0
24124,102.0
24125,128.0
24126,135.0
24127,109.0
24128,98.0
24129,125.0
24130,93.0
24131,112.0
24132,60.0
24133,73.0
24134,76.0
24135,78.0
24136,86.0
24137,101.0
24138,82.0
24139,82.0
24140,78.0
24141,79.0
24142,104.0
24143,126.0
24144,73.0
24145,89.0
24146,76.0
24147,67.0
24148,93.0
24149,84.0
24150,79.0
24151,79.0
24152,110.0
24153,82.0
24154,95.0
24155,114.0
24156,63.0
24157,82.0
24158,76.0
24159,80.0
24160,79.0
24161,71.0
24162,73.0
24163,72.0
24164,79.0
24165,87.0
24166,46.0
24167,55.0
24168,65.0
24169,72.0
24170,54.0
24171,72.0
24172,80.0
24173,92.0
24174,33.0
24175,16.0
24176,14.0
24177,12.0
24178,12.0
24179,18.0
24180,19.0
24181,27.0
24182,28.0
24183,25.0
24184,10.0
24185,17.0
24186,25.0
24187,14.0
24188,26.0
24189,31.0
24190,55.0
24191,8.0
24192,16.0
24193,17.0
24194,22.0
24195,19.0
24196,11.0
24197,16.0
24198,11.0
24199,37.0
24200,36.0
24201,19.0
24202,24.0
24203,16.0
24204,13.0
24205,8.0
24206,14.0
24207,29.0
24208,10.0
24209,20.0
24210,23.0
24211,13.0
24212,38.0
24213,13.0
24214,22.0
24215,17.0
24216,12.0
24217,40.0
24218,21.0
24219,16.0
24220,15.0
24221,21.0
24222,22.0
24223,20.0
24224,23.0
24225,8.0
24226,16.0
24227,28.0
24228,22.0
24229,10.0
24230,12.0
24231,21.0
24232,18.0
24233,15.0
24234,18.0
24235,33.0
24236,9.0
24237,9.0
24238,18.0
24239,37.0
24240,53.0
24241,43.0
24242,31.0
24243,18.0
24244,17.0
24245,13.0
24246,14.0
24247,21.0
24248,19.0
24249,22.0
24250,19.0
24251,18.0
24252,16.0
24253,14.0
24254,18.0
24255,20.0
24256,32.0
24257,43.0
24258,57.0
24259,62.0
24260,48.0
24261,10.0
24262,12.0
24263,16.0
24264,16.0
24265,16.0
24266,9.0
24267,13.0
24268,142.0
24269,80.0
24270,55.0
24271,38.0
24272,109.0
24273,92.0
24274,116.0
24275,106.0
24276,95.0
24277,75.0
24278,81.0
24279,75.0
24280,64.0
24281,60.0
24282,125.0
24283,87.0
24284,101.0
24285,159.0
24286,97.0
24287,103.0
24288,93.0
24289,92.0
24290,97.0
24291,131.0
24292,164.0
24293,157.0
24294,56.0
24295,46.0
24296,51.0
24297,47.0
24298,55.0
24299,27.0
24300,57.0
24301,35.0
24302,49.0
24303,89.0
24304,70.0
24305,81.0
24306,69.0
24307,45.0
24308,21.0
24309,25.0
24310,33.0
24311,65.0
24312,88.0
24313,60.0
24314,64.0
24315,53.0
24316,48.0
24317,73.0
24318,53.0
24319,58.0
24320,26.0
24321,48.0
24322,54.0
24323,50.0
24324,67.0
24325,74.0
24326,50.0
24327,62.0
24328,46.0
24329,59.0
24330,65.0
24331,90.0
24332,53.0
24333,45.0
24334,87.0
24335,117.0
24336,115.0
24337,32.0
24338,25.0
24339,36.0
24340,25.0
24341,53.0
24342,35.0
24343,93.0
24344,124.0
24345,123.0
24346,101.0
24347,41.0
24348,41.0
24349,56.0
24350,67.0
24351,79.0
24352,79.0
24353,96.0
24354,158.0
24355,158.0
24356,36.0
24357,98.0
24358,120.0
24359,91.0
24360,67.0
24361,91.0
24362,25.0
24363,21.0
24364,20.0
24365,19.0
24366,17.0
24367,25.0
24368,18.0
24369,11.0
24370,10.0
24371,22.0
24372,26.0
24373,22.0
24374,52.0
24375,28.0
24376,42.0
24377,25.0
24378,69.0
24379,26.0
24380,28.0
24381,17.0
24382,15.0
24383,22.0
24384,12.0
24385,12.0
24386,12.0
24387,81.0
24388,31.0
24389,52.0
24390,9.0
24391,163.0
24392,186.0
24393,233.0
24394,254.0
24395,190.0
24396,151.0
24397,160.0
24398,160.0
24399,167.0
24400,195.0
24401,176.0
24402,195.0
24403,254.0
24404,163.0
24405,172.0
24406,195.0
24407,199.0
24408,129.0
24409,109.0
24410,155.0
24411,221.0
